,basin_id,NSE,KGE,Performance
0,02AA002,,,N/A
1,02AB016,0.5387341899500815,0.5774033831473493,Good
2,02AB019,-0.04243679684681134,-0.262786454157387,Negative
3,02AB025,-1.8688161901182494,-0.17076811433840433,Negative
4,02AC002,0.5612453581700034,0.5969802664620827,Good
5,02AD011,-0.0661991941815756,0.6889105337185004,Negative
6,02BA006,0.6330653197405441,0.6985065641515609,Good
7,02BB002,0.6662011173720663,0.6673470379048005,Good
8,02BC003,,,N/A
9,02BE002,-0.14782513077804404,-0.1456819876622366,Negative
10,02BF001,0.5776687863590784,0.6703355648326462,Good
11,02BF004,-0.26972845316374694,-0.6798001242797753,Negative
12,02BF007,0.6608905409967827,0.5596639212166092,Good
13,02CD005,0.636016789138649,0.612400075184539,Good
14,02CF002,,,N/A
15,02CF007,0.7668857475889035,0.7301536631707466,Excellent
16,02CF011,0.6002061859762484,0.7541948611259573,Good
17,02DC002,,,N/A
18,02DD012,0.2669223671937778,0.3859953678411894,Unsatisfactory
19,02EA009,,,N/A
20,02EA010,0.5971225694681721,0.5111086471794475,Good
21,02EA011,-2.0952239547006353,-0.46956392866700614,Negative
22,02EA012,,,N/A
23,02EB006,-0.5600344072698187,0.08175975567483962,Negative
24,02EC006,-4.358614241365103,-0.4816363518072617,Negative
25,02EC007,-47.153330665612,-4.417316636104018,Negative
26,02EC010,0.3939851701716556,0.3136380351790454,Good
27,02EC011,0.47780950404033884,0.4617106221980303,Good
28,02EC021,0.4854885981778564,0.5909689298461065,Good
29,02EC022,0.3823653703838391,0.42299721964854153,Good
30,02EC918,0.7749930111120829,0.8702624502509583,Excellent
31,02ED001,,,N/A
32,02ED014,0.47537562163072566,0.6844112941829232,Good
33,02ED016,-2.4801427521314787,-2.1159218755460003,Negative
34,02ED018,0.7654939801553295,0.8833849686873284,Excellent
35,02ED030,0.5366944127940265,0.6582991384829008,Good
36,02ED031,0.33548575547680926,0.653895600278545,Unsatisfactory
37,02FB004,,,N/A
38,02FB010,0.6312619070124542,0.523915760999867,Good
39,02FB013,0.575240092486383,0.7376959099487075,Good
40,02FC001,0.7358076909564172,0.6789102773169133,Good
41,02FC002,0.6963474409477732,0.6378636734510112,Good
42,02FC016,0.5003705696108894,0.34959324496812694,Good
43,02FD001,0.4820300314049637,0.5567558247505673,Good
44,02FE002,0.6770355215672661,0.7451269405719145,Good
45,02FE008,0.3220308855439161,0.2780906998298823,Unsatisfactory
46,02FE015,0.7312243988351942,0.7551866674753784,Good
47,02FF007,0.6561301801032837,0.5858222122406564,Good
48,02GA002,,,N/A
49,02GA007,,,N/A
50,02GA009,,,N/A
51,02GA013,,,N/A
52,02GA018,0.6947128530220885,0.7330464343321574,Good
53,02GA023,0.5754541895975137,0.7102302173065462,Good
54,02GA024,0.05623757696962173,0.3480335266399872,Unsatisfactory
55,02GA041,0.16294754809375178,0.08825032924889786,Unsatisfactory
56,02GA043,-0.07024927992443675,0.1531243279519151,Negative
57,02GA047,0.7190866288747145,0.7260550457775118,Good
58,02GB002,,,N/A
59,02GB003,,,N/A
60,02GB004,,,N/A
61,02GB011,,,N/A
62,02GC002,0.6313985983633071,0.5123258787900731,Good
63,02GC022,0.3410135463610332,0.49720756149224354,Unsatisfactory
64,02GC029,0.6218369538115895,0.5795583230700228,Good
65,02GC031,0.48190501366684224,0.3130791496048623,Good
66,02GC033,0.08441242792862325,0.3759412447740429,Unsatisfactory
67,02GC036,0.35160414584030486,0.28838479408474205,Unsatisfactory
68,02GC037,0.004176874200413128,0.4437392284245405,Unsatisfactory
69,02GD004,0.30229811421340025,0.25689744865505826,Unsatisfactory
70,02GD007,,,N/A
71,02GD010,0.3325437667641865,0.5830301512691987,Unsatisfactory
72,02GD015,-0.03405011548060921,0.3306991319365812,Negative
73,02GD028,0.5620260509762137,0.6435539322575541,Good
74,02GE008,0.6441971335788714,0.5794498558425427,Good
75,02GG002,0.7599437430277515,0.7850343294123648,Excellent
76,02GH002,0.12864364700960573,0.3441821521340608,Unsatisfactory
77,02HA006,0.631996215980026,0.5311912955186424,Good
78,02HA020,0.5572615451449223,0.37723948066776636,Good
79,02HA031,0.25461102978129135,0.12543740937271586,Unsatisfactory
80,02HB001,0.683189969030082,0.7629817243405124,Good
81,02HB004,0.40770849003084186,0.2749603368226027,Good
82,02HB011,0.22454386109271463,0.6047212480854642,Unsatisfactory
83,02HB028,0.7805414135110813,0.869931606394053,Excellent
84,02HB031,-1.1939049502763908,0.08084517370612221,Negative
85,02HB032,0.30419559487792946,0.6645352104795608,Unsatisfactory
86,02HB034,0.6862704643829798,0.5697828934144107,Good
87,02HC002,,,N/A
88,02HC004,,,N/A
89,02HC005,0.2606253482626568,0.32366775910166334,Unsatisfactory
90,02HC010,,,N/A
91,02HC015,,,N/A
92,02HC019,0.3366664168588105,0.3204087885057655,Unsatisfactory
93,02HC023,0.4520975267256392,0.5262200913035926,Good
94,02HC030,0.2615361410920988,0.08360154600401892,Unsatisfactory
95,02HC032,0.5457568354638642,0.6822537321493045,Good
96,02HC040,,,N/A
97,02HC060,0.6786054375687736,0.5873057750069923,Good
98,02HC105,,,N/A
99,02HD002,,,N/A
100,02HD006,0.3148399388297428,0.43044683503775305,Unsatisfactory
101,02HD008,0.5132287236948794,0.5241197268956427,Good
102,02HD010,-1.6272359611139682,-0.3011967697063167,Negative
103,02HD018,0.25700218661003427,0.6384567957516242,Unsatisfactory
104,02HD023,0.4157130188314043,0.46820583136710026,Good
105,02HD024,-0.3234021947098513,-0.30404955525676236,Negative
