basin_id,NSE,KGE,Performance
04087159,-1.1157843624748334,0.06994448760326766,Negative
04095300,0.05316119895029159,0.041402952247997504,Unsatisfactory
04097500,0.3750008358677561,0.6684285532124719,Good
04097540,0.3924133813389272,0.6447804545015555,Good
04099808,,,N/A
04101500,0.622831386550403,0.7781327274922757,Good
04102500,0.1413300891019248,0.4796294413016279,Unsatisfactory
04104945,0.4946566077776998,0.6714020341986098,Good
04106180,,,N/A
04106300,,,N/A
04108500,,,N/A
04112500,0.6482505502657727,0.7456336295761885,Good
04114000,0.2725258604050713,0.5497573079490768,Unsatisfactory
04114498,0.5195120055897606,0.7389144256824618,Good
04116500,,,N/A
04117000,-0.72137772519306,0.2750593251374861,Negative
04118000,,,N/A
04119000,0.7199541964988958,0.8202118713906759,Good
04121500,0.6643118159145618,0.7959931639890072,Good
04122000,,,N/A
04125460,-1.5775733018969325,-0.018990718783378435,Negative
04125500,,,N/A
04126000,,,N/A
04127000,,,N/A
04133500,,,N/A
04135500,,,N/A
04137500,-1.3416054590699282,0.3296196583189005,Negative
04142000,0.27373856737455027,0.3746641960547583,Unsatisfactory
04146000,-0.44238555991171724,-0.333634546311931,Negative
04152500,-2.7779304023293228,-0.2315661623277745,Negative
04158500,,,N/A
04164500,0.5541906037330073,0.7426580253033783,Good
04166100,-1.9013613795402597,-0.3394476323954192,Negative
04167000,-2.1043777469423985,-0.39349346344649594,Negative
04176000,0.5840770423742841,0.6766634852759608,Good
04176500,0.6057996633997828,0.7314635361432669,Good
04182950,0.5927074415617182,0.745803989419526,Good
04183000,0.567149106440508,0.6739336093598958,Good
04185000,0.6567563886531088,0.7946478060116068,Good
04197000,,,N/A
04199500,0.049894202201580584,0.3902065251545963,Unsatisfactory
04202000,0.2795770195869659,0.3780945654733031,Unsatisfactory
04212500,,,N/A
04213040,,,N/A
04215500,0.02727638930923093,0.5004819137926955,Unsatisfactory
04216500,,,N/A
04217000,0.3960612542392372,0.6966713233208286,Good
04221000,-0.04126253207158603,0.5263293939879159,Negative
04231600,0.34487598333654046,0.6504762146772274,Unsatisfactory
04232000,,,N/A
04232050,0.1303339633669135,0.3491179117282772,Unsatisfactory
04232100,,,N/A
04233300,-1.3994869271822838,0.08138504658034373,Negative
04239000,-0.14189430095440203,0.4541417376307574,Negative
04240200,,,N/A
04257000,,,N/A
