,basin_id,NSE,KGE,Performance
224,02FB007,0.7641047795214212,0.6907263451371084,Excellent
225,02FB008,,,N/A
226,02FB009,0.7687927722060734,0.8229349217518128,Excellent
227,02FB010,0.7951524784791051,0.712605859622923,Excellent
228,02FB012,0.7318056070841503,0.7710858126524395,Good
229,02FB013,0.5985245002081938,0.7922703714230257,Good
230,02FB014,0.7562514380547665,0.7801814228436182,Excellent
231,02FC001,0.7926776237386739,0.6626500233743027,Excellent
232,02FC002,0.7914596312423428,0.665348133747545,Excellent
233,02FC004,,,N/A
234,02FC005,,,N/A
235,02FC009,,,N/A
236,02FC011,0.3582227275475356,0.23435453079442192,Unsatisfactory
237,02FC012,0.6417718939759722,0.7308279671072555,Good
238,02FC013,,,N/A
239,02FC014,,,N/A
240,02FC015,0.70821088505819,0.6730702543126621,Good
241,02FC016,0.17563931863642934,0.564348906325401,Unsatisfactory
242,02FC017,0.5685743193875241,0.7349820347994803,Good
243,02FC018,,,N/A
244,02FC019,,,N/A
245,02FC020,0.4092678680097628,0.3231981419105463,Good
246,02FC021,0.5099874316292112,0.7454024849836427,Good
247,02FD001,0.325390507953207,0.23808190685589958,Unsatisfactory
248,02FD002,0.6992458313703855,0.715763917559864,Good
249,02FD003,0.5582837186392113,0.43386999805647775,Good
250,02FE001,,,N/A
251,02FE002,0.6473485924712216,0.5085743251079191,Good
252,02FE003,0.699915615607116,0.5787915899550926,Good
253,02FE004,,,N/A
254,02FE005,0.6161378660197807,0.4971439803348041,Good
255,02FE007,0.7220492917586562,0.6228103260614306,Good
256,02FE008,0.5550687827793295,0.6858601244171139,Good
257,02FE009,0.696751537102866,0.6720681415186247,Good
258,02FE010,0.6689246751635751,0.6327369911289626,Good
259,02FE011,0.20675668365879885,0.5899062586038242,Unsatisfactory
260,02FE013,0.6551922664542092,0.6126353915823233,Good
261,02FE014,0.6834278272726944,0.5976211962741782,Good
262,02FE015,0.7785442016948494,0.7370243025379712,Excellent
263,02FE016,0.6146939918874497,0.459780761958106,Good
264,02FE017,0.6210231901164899,0.5632695354028423,Good
265,02FE018,0.5153711898561976,0.4070550002984493,Good
266,02FF001,,,N/A
267,02FF002,0.7692153619175767,0.6932995507828457,Excellent
268,02FF003,,,N/A
269,02FF004,0.5347398544879098,0.6321868667579447,Good
270,02FF005,,,N/A
271,02FF006,,,N/A
272,02FF007,0.6486595991351076,0.5356596508190139,Good
273,02FF008,0.5953716315739142,0.5393286712626764,Good
274,02FF009,0.6755196232433167,0.7130389719711838,Good
275,02FF011,0.5589046478630724,0.45987531979401164,Good
276,02FF012,,,N/A
277,02FF013,0.5773551891012,0.7072946093533148,Good
278,02FF014,0.4531687517967795,0.44778313455708985,Good
279,02FF015,0.5355765539167503,0.6949832426796951,Good
280,02FF016,0.287032826592151,0.4457931229273254,Unsatisfactory
281,02GA001,,,N/A
282,02GA002,,,N/A
283,02GA003,0.7455776955616533,0.7266654172510721,Good
284,02GA004,,,N/A
285,02GA005,0.6558794755501093,0.5527013425410604,Good
286,02GA006,0.5063322752422796,0.4601967563936684,Good
287,02GA007,,,N/A
288,02GA008,,,N/A
289,02GA009,,,N/A
290,02GA010,0.6627035990811072,0.5762242777933826,Good
291,02GA011,,,N/A
292,02GA012,,,N/A
293,02GA013,,,N/A
294,02GA014,0.716586556611728,0.6756946782953936,Good
295,02GA015,0.7394892498320103,0.8021326943922237,Good
296,02GA016,0.5281582683478134,0.4176701860981369,Good
297,02GA017,,,N/A
298,02GA018,0.6724775639925323,0.5772083630100833,Good
299,02GA020,,,N/A
300,02GA022,,,N/A
301,02GA023,0.6109057385281811,0.5631499470782998,Good
302,02GA024,0.5299949954216691,0.6223096975053326,Good
303,02GA027,,,N/A
304,02GA028,0.35774254139544737,0.27970605375925417,Unsatisfactory
305,02GA029,0.7912932004926865,0.7247851234297169,Excellent
306,02GA030,0.5315602795517547,0.5658714318144182,Good
307,02GA031,0.774602470497294,0.8140768363578516,Excellent
308,02GA033,,,N/A
309,02GA034,0.676013701685525,0.686723835961337,Good
310,02GA035,,,N/A
311,02GA036,,,N/A
312,02GA037,,,N/A
313,02GA038,0.6954378320657797,0.6080722441159252,Good
314,02GA039,0.5714850841914543,0.49485983276466483,Good
315,02GA040,0.7642206221733909,0.8261435469417283,Excellent
316,02GA041,0.6234342140685523,0.6276608897556049,Good
317,02GA042,0.06298725573400343,-0.08423120505722892,Unsatisfactory
318,02GA043,0.30285825716834625,0.2925350275945404,Unsatisfactory
319,02GA045,-1.1002674477341303,0.3469577821516153,Negative
320,02GA047,0.7997091857680869,0.7762340424088838,Excellent
321,02GA048,0.7108480257909415,0.6512365360656676,Good
322,02GA049,0.5224406036834932,0.2726254165288362,Good
323,02GA050,-0.031041130569785302,-0.1578750743282158,Negative
324,02GB001,0.7530944435660115,0.7132784043229887,Excellent
325,02GB002,,,N/A
326,02GB003,,,N/A
327,02GB004,,,N/A
328,02GB005,,,N/A
329,02GB006,0.37351621769100785,0.2913499146435071,Good
330,02GB007,0.7928597380088047,0.8933255118651259,Excellent
331,02GB008,0.7548274161602726,0.749855582421782,Excellent
332,02GB009,,,N/A
333,02GB011,,,N/A
334,02GC001,,,N/A
335,02GC002,0.6653390627099803,0.466560125476679,Good
336,02GC004,,,N/A
337,02GC005,,,N/A
338,02GC006,0.7345391869548921,0.766046618239083,Good
339,02GC007,0.6946009594604732,0.6561481589489415,Good
340,02GC008,0.672471482797905,0.7648380342636141,Good
341,02GC009,,,N/A
342,02GC010,0.7242038186790194,0.6447565918682088,Good
343,02GC011,0.5813955362067137,0.4829558418594574,Good
344,02GC012,,,N/A
345,02GC013,,,N/A
346,02GC014,,,N/A
347,02GC015,,,N/A
348,02GC016,,,N/A
349,02GC017,0.4211908116286158,0.38424663180662477,Good
350,02GC018,0.756984392647059,0.6180319587588974,Excellent
351,02GC021,-0.08288316114560312,0.42527490622634245,Negative
352,02GC022,0.7416910810973469,0.8326106271630126,Good
353,02GC023,,,N/A
354,02GC024,,,N/A
355,02GC025,,,N/A
356,02GC026,0.7301405794403965,0.6415245042476996,Good
357,02GC029,0.6232916596187255,0.4454440192916711,Good
358,02GC030,0.6642935421118021,0.5768863514095223,Good
359,02GC031,0.6612684978511849,0.5334789137139497,Good
360,02GC033,,,N/A
361,02GC034,,,N/A
362,02GC035,,,N/A
363,02GC036,0.5160954762924082,0.49002546279101966,Good
364,02GC037,0.06969144106007985,0.5449424003287946,Unsatisfactory
365,02GC038,0.06445395533907206,0.2728542389626699,Unsatisfactory
366,02GD001,0.8215186809448936,0.7519275873917188,Excellent
367,02GD003,0.5978933730959515,0.7498421127679229,Good
368,02GD004,0.6999707450662023,0.560238472652739,Good
369,02GD005,0.7311249042926411,0.7097536319627308,Good
370,02GD006,,,N/A
371,02GD007,,,N/A
372,02GD008,0.7022315233690923,0.596981437221487,Good
373,02GD009,-0.020979224513576922,0.0271289886496332,Negative
374,02GD010,0.5091808123134873,0.3733935077337762,Good
375,02GD011,0.5473282945729661,0.48909154758189677,Good
376,02GD012,,,N/A
377,02GD013,,,N/A
378,02GD014,0.7503518813607649,0.7464389760714616,Excellent
379,02GD015,0.6565934357812387,0.5694209667538819,Good
380,02GD016,0.7832678943705195,0.7611890394612618,Excellent
381,02GD018,0.6916477767250635,0.5837190007496399,Good
382,02GD019,0.5047784091238506,0.6050964652567339,Good
383,02GD020,,,N/A
384,02GD021,0.661452092116673,0.5568179603967884,Good
385,02GD022,-0.5124739958735296,-0.2080385681326089,Negative
386,02GD023,,,N/A
387,02GD025,,,N/A
388,02GD026,0.5469442415089958,0.4488861708073142,Good
389,02GD027,0.6652784280508559,0.5685298204396716,Good
390,02GD028,0.6166578502221358,0.6607530064359781,Good
391,02GE001,,,N/A
392,02GE002,0.7859919432127984,0.6796961159260986,Excellent
393,02GE003,0.7783096213487838,0.6976658908244517,Excellent
394,02GE005,0.5555122523476006,0.4163507702429743,Good
395,02GE006,0.7999096679841591,0.720363484566513,Excellent
396,02GE007,-0.15809112953437032,0.31649029940694984,Negative
397,02GE008,0.5486507195437322,0.37492648629259306,Good
398,02GE009,0.7711329253280513,0.6176651013371348,Excellent
399,02GG002,0.6359272219061133,0.5237793684075365,Good
400,02GG003,0.7285834016364519,0.672262606971679,Good
401,02GG004,,,N/A
402,02GG005,0.14789363467029815,0.014682776013700938,Unsatisfactory
403,02GG006,0.5325050570780627,0.36790866462426,Good
404,02GG007,,,N/A
405,02GG009,0.6077181036018157,0.4823519558923145,Good
406,02GG013,0.5638282363035793,0.6879315707815838,Good
407,02GH001,,,N/A
408,02GH002,0.49828574219807065,0.35370993804434137,Good
409,02GH003,0.7200868141236106,0.6733229708526836,Good
410,02GH004,,,N/A
411,02GH011,0.24445605452488461,0.2105130132967865,Unsatisfactory
412,02GH016,0.6190696871858743,0.5699008319955285,Good
413,02HA006,0.7418800223160958,0.7520767248219565,Good
414,02HA007,0.6681543692693401,0.6420920450804619,Good
415,02HA014,0.39712330638318316,0.23400437615362335,Good
416,02HA020,0.7341341470249341,0.6957868574683201,Good
417,02HA022,,,N/A
418,02HA023,,,N/A
419,02HA024,,,N/A
420,02HA026,,,N/A
421,02HA027,,,N/A
422,02HA028,,,N/A
423,02HA029,,,N/A
424,02HA030,0.5099318540117631,0.38282847198598957,Good
425,02HA031,0.4116563834337984,0.2927123005029274,Good
426,02HA032,0.45176169618025264,0.2910273228074003,Good
427,02HB001,0.6972293028300088,0.7227323025162817,Good
428,02HB002,,,N/A
429,02HB004,0.6558037803424313,0.5350332401671445,Good
430,02HB005,0.6774850471144491,0.6191367001907603,Good
431,02HB006,,,N/A
432,02HB007,0.732629009549139,0.6597001557043553,Good
433,02HB008,0.7622803564836291,0.6765499886496078,Excellent
434,02HB010,,,N/A
435,02HB011,0.5259894429410783,0.4373209610000497,Good
436,02HB012,0.7780831038944256,0.8757640830230643,Excellent
437,02HB013,0.5372340792151313,0.5807535467753235,Good
438,02HB015,0.5180070864909672,0.7355068167070067,Good
439,02HB016,,,N/A
440,02HB018,0.7066486695564895,0.671636527847764,Good
441,02HB019,,,N/A
442,02HB020,0.5561304070727158,0.6396441761552505,Good
443,02HB021,0.547906540914729,0.6630609552513571,Good
444,02HB022,0.7365818242138085,0.7044371762520957,Good
445,02HB023,0.7477907718372154,0.6678413232063217,Good
446,02HB024,0.323898289698487,0.6307034218172629,Unsatisfactory
447,02HB025,0.732222337321338,0.7055994639033656,Good
448,02HB026,,,N/A
449,02HB027,0.60392345569687,0.6214535373562411,Good
450,02HB028,0.7257545859580697,0.8350092361899487,Good
451,02HB029,0.7009748720126355,0.5903043847986595,Good
452,02HB030,-0.9854251743397546,0.13384614368074021,Negative
453,02HB031,-0.724254812974779,0.29586013856000104,Negative
454,02HB032,0.20495634612587932,0.1965958822984204,Unsatisfactory
455,02HB033,0.26878539434119664,0.21554348360559594,Unsatisfactory
456,02HB034,0.8218270412953723,0.7806709948221491,Excellent
457,02HC002,,,N/A
458,02HC003,0.7481283774793417,0.668619357183835,Good
459,02HC004,,,N/A
460,02HC005,0.2708807503800452,0.41941699592004733,Unsatisfactory
461,02HC006,,,N/A
462,02HC007,,,N/A
463,02HC008,,,N/A
464,02HC009,0.6430118143326732,0.4910177997985491,Good
465,02HC010,,,N/A
466,02HC011,,,N/A
467,02HC012,,,N/A
468,02HC013,0.47081614280829065,0.36682700223193876,Good
469,02HC014,,,N/A
470,02HC015,,,N/A
471,02HC017,0.4964172532389932,0.6600129049611324,Good
472,02HC018,0.5614437066017923,0.4196749048781432,Good
473,02HC019,0.4988490144617298,0.4004588297663585,Good
474,02HC022,0.5894611767687694,0.4959382766460083,Good
475,02HC023,0.4504705171958616,0.3692250460300833,Good
476,02HC024,0.5928390712744749,0.6960952094136565,Good
477,02HC025,0.5662896006785605,0.47315839171343,Good
478,02HC026,,,N/A
479,02HC027,0.5209501891204691,0.5023656721232631,Good
480,02HC028,0.6400399630130215,0.5743659548402881,Good
481,02HC029,,,N/A
482,02HC030,0.6427683607710457,0.5833464871767224,Good
483,02HC031,0.6826646119254773,0.6268141061982846,Good
484,02HC032,0.636352551097582,0.5647572265654474,Good
485,02HC033,0.2748510103130516,0.2760573613423821,Unsatisfactory
486,02HC034,,,N/A
487,02HC035,,,N/A
488,02HC036,,,N/A
489,02HC037,,,N/A
490,02HC038,0.42996067595852194,0.37970798752140655,Good
491,02HC039,,,N/A
492,02HC040,,,N/A
493,02HC060,0.7380897417936427,0.5994252884309823,Good
494,02HC105,,,N/A
495,02HC106,,,N/A
496,02HC114,,,N/A
497,02HD001,,,N/A
498,02HD002,,,N/A
499,02HD003,0.11080913209303567,0.4808421804529912,Unsatisfactory
500,02HD004,0.08695348110493373,0.2085774966780798,Unsatisfactory
501,02HD006,0.3212009347777718,0.30125185436615864,Unsatisfactory
502,02HD007,,,N/A
503,02HD008,0.5944751230763885,0.554734620492211,Good
504,02HD009,0.4959947911692594,0.47282730485580116,Good
505,02HD010,0.6207135131137947,0.557341370808385,Good
506,02HD012,0.5366307516999054,0.47606179231027923,Good
507,02HD013,,,N/A
508,02HD014,,,N/A
509,02HD018,0.6197694140624949,0.6317265180775165,Good
510,02HD019,0.6403286701256357,0.6530956395584685,Good
511,02HD020,0.48182606200619393,0.7099160168587646,Good
512,02HD021,-0.5580142972907627,0.4280522027123016,Negative
513,02HD022,0.5593987364184982,0.518428507105505,Good
514,02HD023,0.434846035518761,0.4870339840483666,Good
515,02HD024,0.5537093281987617,0.494610410253864,Good
516,02HE001,,,N/A
517,02HE002,0.7685593777084334,0.697089019105597,Excellent
518,02HE003,,,N/A
519,02HE004,0.7457683377340079,0.6072426317580877,Good
520,02HF002,0.3997945192998884,0.6177031245352356,Good
521,02HF003,0.7926828688602585,0.7405630503337275,Excellent
522,02HF004,,,N/A
523,02HF005,0.695939217988455,0.7982189471050213,Good
524,02HG001,,,N/A
525,02HG002,0.6163057027372782,0.7400788456499003,Good
526,02HG003,0.5104759900449933,0.4400445796592436,Good
527,02HH001,,,N/A
528,02HH002,,,N/A
529,02HH003,0.5859488159028206,0.7919673054099758,Good
530,02HJ001,0.7837635427808126,0.6926893147931544,Excellent
531,02HJ002,,,N/A
532,02HJ003,0.41011705423667166,0.4185771552406674,Good
533,02HJ005,0.3580770693290768,0.2964174466707842,Unsatisfactory
534,02HJ006,0.7887759884721,0.7179700984156279,Excellent
535,02HJ007,0.5229961890485049,0.5901215796132926,Good
536,02HK002,,,N/A
537,02HK003,0.8468561532885049,0.8182827633433931,Excellent
538,02HK004,,,N/A
539,02HK005,0.8220740524951388,0.885280583981018,Excellent
540,02HK006,0.8295871104692017,0.8549401180140328,Excellent
541,02HK007,0.5837881947599824,0.5230444583248754,Good
542,02HK008,0.804485138994565,0.7930849210023265,Excellent
543,02HK009,0.6530430151399932,0.6290376601072777,Good
544,02HK010,,,N/A
545,02HK011,0.7357132256478955,0.622683334681644,Good
546,02HK012,,,N/A
547,02HK014,,,N/A
548,02HK015,0.4858835139005643,0.4302353353373052,Good
549,02HK016,0.5302335542096602,0.47292041339124935,Good
550,02HK017,0.6655085818998232,0.5823878081531231,Good
551,02HK802,,,N/A
552,02HK902,,,N/A
553,02HL001,0.8397710439081749,0.8979330781753495,Excellent
554,02HL003,0.7129652944980946,0.6052762200667434,Good
555,02HL004,0.8371606637911739,0.8244639228013846,Excellent
556,02HL005,0.7891777054061033,0.7861191140879974,Excellent
557,02HL006,,,N/A
558,02HL007,0.846575597152097,0.8131444707475722,Excellent
559,02HL008,0.8173257648083929,0.7522762753335723,Excellent
560,02HL101,,,N/A
561,02HL102,,,N/A
562,02HL103,,,N/A
563,02HL104,,,N/A
564,02HM001,,,N/A
565,02HM002,0.6833883653094823,0.6289247559963873,Good
566,02HM003,0.8918926976218453,0.8770545398433381,Excellent
567,02HM004,0.7907065248061417,0.6727539601367527,Excellent
568,02HM005,0.7886938610053665,0.6847817594199452,Excellent
569,02HM006,0.6503433789483557,0.6051807301394201,Good
570,02HM007,0.8359296052274016,0.7607771956682357,Excellent
571,02HM009,0.45392639981495675,0.3595015642848489,Good
572,02HM010,0.8659402439335729,0.8533110018874763,Excellent
573,02HM011,0.596875175108643,0.7856477648354318,Good
574,02MA001,0.1319729787030135,0.3945187698445055,Unsatisfactory
575,02MA002,,,N/A
576,03115973,0.14864768631961123,0.01847517229710227,Unsatisfactory
577,04014500,,,N/A
578,04015330,0.7639020924976617,0.7857206071626587,Excellent
579,04015500,,,N/A
580,04016000,,,N/A
581,04016500,,,N/A
582,04018750,,,N/A
583,04021520,0.5472173411073267,0.7073331929386995,Good
584,04024000,0.822459665986619,0.8529033003756338,Excellent
585,04024098,,,N/A
586,04024430,0.7841267965514023,0.8176593766179647,Excellent
587,04025500,0.8136005685203089,0.834111446158869,Excellent
588,04027000,0.7273598275784898,0.6782387487011547,Good
589,04027500,0.6991358620638548,0.7174249794151006,Good
590,04029990,0.5527989001398479,0.5118382239522015,Good
591,04031000,0.4063862350092269,0.25600855300891434,Good
592,04031500,,,N/A
593,04032000,0.4528304439627263,0.49010587640913184,Good
594,04033000,0.5365802158129155,0.4122275377482205,Good
595,04034500,,,N/A
596,04035500,,,N/A
597,04036000,0.7198785962322529,0.6366937639529582,Good
598,04037500,0.4005437240930906,0.6210403744748674,Good
599,04039500,0.8273411044601682,0.5238331937252677,Excellent
600,04040000,0.8245873465086677,0.75761927450069,Excellent
601,04040500,0.8122236458585669,0.8589346246268899,Excellent
602,04041500,0.7947657707244248,0.8648376190128911,Excellent
603,04043050,0.8193374590941094,0.8046411584103167,Excellent
604,04043140,0.8788188289927686,0.931467594186463,Excellent
605,04043150,0.7368143748960735,0.6351478636909793,Good
606,04043238,0.5752260516298204,0.7665700393675754,Good
607,04043244,0.6959547140996514,0.7092528130701465,Good
608,04043275,0.8548186698525002,0.7975288728683037,Excellent
609,04044400,,,N/A
610,04044724,0.6072845585012046,0.7980827917504358,Good
611,04045500,0.8675475053797184,0.9069851880909084,Excellent
612,04046000,0.7942921092994536,0.8149480843401167,Excellent
613,04056500,0.8076290383937982,0.8963800076506881,Excellent
614,04057000,,,N/A
615,04057510,0.7307196103662321,0.8553191952517419,Good
616,04057800,0.7914404525810795,0.7997533993670899,Excellent
617,04058100,0.5852447503730275,0.4408721303312727,Good
618,04058200,0.46063669294262777,0.3793064902098289,Good
