,basin_id,NSE,KGE,Performance
0,02AA002,,,N/A
1,02AB016,0.6206090481687148,0.6035494689252084,Good
2,02AB019,0.4412199841775336,0.2630845470404023,Good
3,02AB025,-1.7536365243189822,-0.17809174136431905,Negative
4,02AC002,0.6362991902281939,0.6950954372593845,Good
5,02AD011,-12.975015558463074,-0.9000750242152524,Negative
6,02BA006,0.7513543629992158,0.7689693763760426,Excellent
7,02BB002,0.671240133535332,0.4967921578044533,Good
8,02BC003,,,N/A
9,02BE002,0.04089269987622923,0.23091489556485612,Unsatisfactory
10,02BF001,0.6955002671232049,0.5971506906482009,Good
11,02BF004,0.062376933529696976,-0.17731378560022049,Unsatisfactory
12,02BF007,0.6722309987403403,0.5373142805829578,Good
13,02CD005,0.629470509238113,0.5034497571677914,Good
14,02CF002,,,N/A
15,02CF007,0.8012367070949621,0.7025511622924265,Excellent
16,02CF011,0.6324551662443472,0.7190759599698933,Good
17,02DC002,,,N/A
18,02DD012,0.15321020343952407,0.5541712979430018,Unsatisfactory
19,02EA009,,,N/A
20,02EA010,0.6232332836232539,0.5380915805019322,Good
21,02EA011,-0.2174948811709363,0.2036221211255005,Negative
22,02EA012,,,N/A
23,02EB006,-0.6608661628357693,0.0036080682999997116,Negative
24,02EC006,-6.12980513513337,-0.725167354550641,Negative
25,02EC007,-47.93788026707727,-4.439254111729606,Negative
26,02EC010,0.5405073894182235,0.5701787723982854,Good
27,02EC011,0.5078989057474272,0.5785100445373772,Good
28,02EC021,0.6248340761172588,0.5459391448356625,Good
29,02EC022,0.7727863586831802,0.6801941235057103,Excellent
30,02EC918,0.7867717817935627,0.8231375650932876,Excellent
31,02ED001,,,N/A
32,02ED014,0.5938764132296861,0.7925491540017152,Good
33,02ED016,-2.6614927852113572,-2.214942521926924,Negative
34,02ED018,0.7908354803677066,0.7332676448080935,Excellent
35,02ED030,0.5168114922170445,0.6212057849037649,Good
36,02ED031,0.5160014320836568,0.40939748220039596,Good
37,02FB004,,,N/A
38,02FB010,0.6289873433494648,0.462949381407054,Good
39,02FB013,0.5320906882459697,0.7655877501676744,Good
40,02FC001,0.8467017695787041,0.8229947507271216,Excellent
41,02FC002,0.8266076652862269,0.7642455238574283,Excellent
42,02FC016,0.40638268460950755,0.3602216456945577,Good
43,02FD001,0.5454976312914349,0.5671737146621226,Good
44,02FE002,0.7201245232196389,0.6883135055738677,Good
45,02FE008,0.3149266071331226,0.21224404091470173,Unsatisfactory
46,02FE015,0.7642346337740678,0.6695936360718225,Excellent
47,02FF007,0.655402890682784,0.550301185586304,Good
48,02GA002,,,N/A
49,02GA007,,,N/A
50,02GA009,,,N/A
51,02GA013,,,N/A
52,02GA018,0.7390016297006254,0.6835459296451666,Good
53,02GA023,0.6228644016004414,0.5100779939556204,Good
54,02GA024,-0.1729878850591331,-0.07164984187193602,Negative
55,02GA041,0.1376545581028863,0.01988451893091303,Unsatisfactory
56,02GA043,0.3066847407914277,0.2979237686424495,Unsatisfactory
57,02GA047,0.82352238532465,0.8734100742598879,Excellent
58,02GB002,,,N/A
59,02GB003,,,N/A
60,02GB004,,,N/A
61,02GB011,,,N/A
62,02GC002,0.6346976500592145,0.5066994215491389,Good
63,02GC022,0.5687154163947856,0.5806756863108604,Good
64,02GC029,0.6328984011481318,0.5631522043876915,Good
65,02GC031,0.5674186438352695,0.3866229358395247,Good
66,02GC033,0.17622734292868192,0.33613893480044044,Unsatisfactory
67,02GC036,0.5021928304493193,0.4663161388634599,Good
68,02GC037,0.28718418187685024,0.5231703556407032,Unsatisfactory
69,02GD004,0.41963121480003607,0.3264405127631791,Good
70,02GD007,,,N/A
71,02GD010,0.5825764115352342,0.7751887071543647,Good
72,02GD015,0.5121755081327027,0.6048456935518962,Good
73,02GD028,0.5276142808887943,0.686019735839093,Good
74,02GE008,0.5075517358091319,0.325066651076672,Good
75,02GG002,0.7759436365020711,0.7001133352125142,Excellent
76,02GH002,0.5055523573755749,0.48862708091862583,Good
77,02HA006,0.7318394041536402,0.7441074687258338,Good
78,02HA020,0.6806526928253533,0.6538306553925786,Good
79,02HA031,0.4004497070346421,0.29157048371359207,Good
80,02HB001,0.7190998728581064,0.7493036236845732,Good
81,02HB004,0.6454727860288403,0.6694599969903623,Good
82,02HB011,0.44913679363214454,0.7291417593011855,Good
83,02HB028,0.7556063006752574,0.8003889250834866,Excellent
84,02HB031,-1.128290136843142,0.09738261706683582,Negative
85,02HB032,0.3475643105764086,0.633824772665417,Unsatisfactory
86,02HB034,0.8538963223885823,0.7788284757193246,Excellent
87,02HC002,,,N/A
88,02HC004,,,N/A
89,02HC005,0.2674233617244489,0.29658274599958157,Unsatisfactory
90,02HC010,,,N/A
91,02HC015,,,N/A
92,02HC019,0.29959849679475836,0.2147777853356556,Unsatisfactory
93,02HC023,0.44035875233473687,0.7083315169651564,Good
94,02HC030,0.3579763386139996,0.3287258242265484,Unsatisfactory
95,02HC032,0.5573556494602601,0.7029979930985777,Good
96,02HC040,,,N/A
97,02HC060,0.7134306810121478,0.5558110083998504,Good
98,02HC105,,,N/A
99,02HD002,,,N/A
100,02HD006,0.41706923021714015,0.4150732362223617,Good
101,02HD008,0.5873191684402479,0.6447387976230534,Good
102,02HD010,-0.10722204875329622,-0.08033847720340215,Negative
103,02HD018,0.4705630565096862,0.47225580526043665,Good
104,02HD023,0.4592317595617629,0.6940166447178435,Good
105,02HD024,0.2559354018121458,0.16365302178903451,Unsatisfactory
106,02HF004,0.2808334401980217,0.1870552960815055,Unsatisfactory
