basin_id,NSE,KGE,Performance
02EC009,-0.03251762765255628,0.44759106543338356,Negative
02EC010,0.21043178638437232,0.20448912808477937,Unsatisfactory
02EC011,0.28147802308450387,0.29569055006304656,Unsatisfactory
02EC012,,,N/A
02EC014,,,N/A
02EC018,0.16234028790504829,0.5156068485284082,Unsatisfactory
02EC019,0.18496592742271356,0.1381200958171418,Unsatisfactory
02EC020,,,N/A
02EC021,-2.2425992548121623,-0.046463718822524536,Negative
02EC022,-0.1644292618753722,0.04123164795202605,Negative
02EC101,,,N/A
02EC103,,,N/A
02EC918,,,N/A
02ED001,,,N/A
02ED003,0.43090859819831284,0.627844459856205,Good
02ED004,,,N/A
02ED005,,,N/A
02ED007,-0.33219022934384745,0.42426496424352245,Negative
02ED009,,,N/A
02ED010,,,N/A
02ED011,,,N/A
02ED013,0.29067457659623086,0.4299579554003181,Unsatisfactory
02ED014,0.3257114309011425,0.6227615690962829,Unsatisfactory
02ED015,0.3832665669495431,0.413655624265706,Good
02ED016,,,N/A
02ED017,0.08087279742561893,0.4847860340917528,Unsatisfactory
02ED018,,,N/A
02ED019,,,N/A
02ED024,0.33561242112182854,0.3046230148495781,Unsatisfactory
02ED025,,,N/A
02ED026,0.31210898896917383,0.4980754459975719,Unsatisfactory
02ED027,0.5733427025381113,0.7403093102134355,Good
02ED028,,,N/A
02ED029,0.2030043347744087,0.4308515249617215,Unsatisfactory
02ED030,-0.5586834210892111,0.3599155338483543,Negative
02ED031,0.05353043571943439,0.08103287506121826,Unsatisfactory
02ED032,0.16576665230850074,0.5857945376441462,Unsatisfactory
02ED100,0.15702530510594426,0.39365820450982025,Unsatisfactory
02ED101,0.36226566243283076,0.5661711814997645,Good
02ED102,0.38909616237436384,0.6171199880057032,Good
02FA001,0.5293203571466315,0.7389620268841612,Good
02FA002,0.33917882807444466,0.5140747114791531,Unsatisfactory
02FA004,0.34126210537530277,0.4872223886887217,Unsatisfactory
02FB001,,,N/A
02FB003,,,N/A
02FB004,,,N/A
02FB005,,,N/A
02FB006,,,N/A
02FB007,0.4376176019711647,0.6647348050068671,Good
02FB008,,,N/A
02FB009,0.564181284216594,0.7576757528452812,Good
02FB010,0.317977964345294,0.539721316277952,Unsatisfactory
02FB012,0.22953612375826116,0.5633636046352477,Unsatisfactory
02FB013,0.49520764987141375,0.7328061792969855,Good
02FB014,-0.37761958072279067,0.40567585088925795,Negative
02FC001,0.4064693841963324,0.6285749811903334,Good
02FC002,0.35461706792536674,0.6522606648191318,Unsatisfactory
02FC004,,,N/A
02FC005,,,N/A
02FC009,,,N/A
02FC011,0.22649599378565166,0.40740334165820347,Unsatisfactory
02FC012,0.30903620948300625,0.4604386858213245,Unsatisfactory
02FC013,,,N/A
02FC014,,,N/A
02FC015,0.4139538837122777,0.6432183092553458,Good
02FC016,0.38822709453833293,0.6080134727481182,Good
02FC017,-0.028344948260687453,0.43989433824650725,Negative
02FC018,,,N/A
02FC019,,,N/A
02FC020,0.24002413521703092,0.5520709138808831,Unsatisfactory
02FC021,-0.9898712451325893,0.21147179782435688,Negative
02FD001,0.3563090425458215,0.6324586430255166,Unsatisfactory
02FD002,-0.45772828018202993,0.3233347597900157,Negative
02FD003,0.12694991200738814,0.5822058117231376,Unsatisfactory
02FE001,,,N/A
02FE002,0.3014793001714251,0.4571707473636184,Unsatisfactory
02FE003,0.13875774954045517,0.3572178370227995,Unsatisfactory
02FE004,,,N/A
02FE005,0.19665008660600336,0.3624156104927124,Unsatisfactory
02FE007,0.24062027000678687,0.44275200294572314,Unsatisfactory
02FE008,0.24906278161005024,0.40794292087910256,Unsatisfactory
02FE009,0.20907014525548806,0.3359062329518189,Unsatisfactory
02FE010,0.2948220892438753,0.3367595049962616,Unsatisfactory
02FE011,0.21571428744084886,0.42427822278450766,Unsatisfactory
02FE013,0.3029870789909903,0.4292466025917754,Unsatisfactory
02FE014,0.05492867567420645,0.301455546778748,Unsatisfactory
02FE015,0.2512812014474334,0.44529308079931196,Unsatisfactory
02FE016,0.08325712526818041,0.08649641431215016,Unsatisfactory
02FE017,0.09458445872766974,0.4828956161369299,Unsatisfactory
02FE018,-0.01791681728891814,0.428177528937138,Negative
02FF001,,,N/A
02FF002,0.2034912836964775,0.41512501819125824,Unsatisfactory
02FF003,,,N/A
02FF004,-0.07717329595155475,0.025598422793230324,Negative
02FF005,,,N/A
02FF006,,,N/A
02FF007,0.1696605314343519,0.3642772490502961,Unsatisfactory
02FF008,0.10006788316327297,0.20956430513497137,Unsatisfactory
02FF009,0.1634568907812748,0.37677926982730603,Unsatisfactory
02FF011,0.028536540468679372,0.17565649993076982,Unsatisfactory
02FF012,,,N/A
02FF013,0.06458228909352992,0.28425605275775856,Unsatisfactory
02FF014,-0.027291251677229456,0.13921556186060013,Negative
02FF015,-0.34100623119629514,0.3805594709136221,Negative
02FF016,0.21487264885949486,0.2531944310605617,Unsatisfactory
02GA001,,,N/A
02GA002,,,N/A
02GA003,0.2556824458567769,0.5034476852124483,Unsatisfactory
02GA004,,,N/A
02GA005,0.11566159163114587,0.14568057200397955,Unsatisfactory
02GA006,0.14145138736707863,0.3036878049263688,Unsatisfactory
02GA007,,,N/A
02GA008,,,N/A
02GA009,,,N/A
02GA010,0.05699260074644763,0.3833557418363601,Unsatisfactory
02GA011,,,N/A
02GA012,,,N/A
02GA013,,,N/A
02GA014,0.24137027703660285,0.2917264668770315,Unsatisfactory
02GA015,0.11405296554583311,0.5164693892177352,Unsatisfactory
02GA016,0.2012368276549117,0.3256157905145225,Unsatisfactory
02GA017,,,N/A
02GA018,0.03097769811767781,0.2245089299458306,Unsatisfactory
02GA020,,,N/A
02GA022,,,N/A
02GA023,0.09708470759195309,0.331241964894902,Unsatisfactory
02GA024,-0.5431739276599357,0.003704021370569466,Negative
02GA027,,,N/A
02GA028,0.10281718547523333,0.2331992826230208,Unsatisfactory
02GA029,0.10639928122083231,0.5312969250843037,Unsatisfactory
02GA030,-2.7049182621039556,-1.2871470891146473,Negative
02GA031,-0.3047245478235068,0.37685021711481403,Negative
02GA033,,,N/A
02GA034,0.28639243651004886,0.4140781360974617,Unsatisfactory
02GA035,,,N/A
02GA036,,,N/A
02GA037,,,N/A
02GA038,0.10604875362384536,0.24200559209177364,Unsatisfactory
02GA039,0.05002167425481574,0.11679894438676197,Unsatisfactory
02GA040,0.25180147312075407,0.5137757360476771,Unsatisfactory
02GA041,0.15302011132828497,0.15329681457921762,Unsatisfactory
02GA042,-0.057190443326217144,0.062275100338708755,Negative
02GA043,-2.0527780273057648,-0.054339896278711164,Negative
02GA045,,,N/A
02GA047,0.10680873846017902,0.5524059635685499,Unsatisfactory
02GA048,0.21801634438435036,0.4032314877880554,Unsatisfactory
02GA049,0.05186149501663562,0.020233821695039844,Unsatisfactory
02GA050,,,N/A
02GB001,0.18631360893766125,0.5207377033277505,Unsatisfactory
02GB002,,,N/A
02GB003,,,N/A
02GB004,,,N/A
02GB005,,,N/A
02GB006,0.24384362509544377,0.448316492065166,Unsatisfactory
02GB007,-0.4586849012208889,0.3135750196815963,Negative
02GB008,0.2279861786257903,0.5154641046892157,Unsatisfactory
02GB009,,,N/A
02GB011,,,N/A
02GC001,,,N/A
02GC002,-0.21140300530303158,0.36024435717432257,Negative
02GC004,,,N/A
02GC005,,,N/A
02GC006,,,N/A
02GC007,-0.2539209361815844,0.4086458942249279,Negative
02GC008,-1.730793445628847,0.018682679971205762,Negative
02GC009,,,N/A
02GC010,-0.032116168565011316,0.3529129037711629,Negative
02GC011,0.10670398320555063,0.41129690539867025,Unsatisfactory
02GC012,,,N/A
02GC013,,,N/A
02GC014,,,N/A
02GC015,,,N/A
02GC016,,,N/A
02GC017,-0.06599090194292057,0.3532146379880189,Negative
02GC018,-0.07073272637181938,0.0681395500343317,Negative
02GC021,-5.246566889322435,-0.7537219907162984,Negative
02GC022,-0.2192144736864765,0.34357285524323156,Negative
02GC023,,,N/A
02GC024,,,N/A
02GC025,,,N/A
02GC026,0.022986064548589424,0.43069686338254565,Unsatisfactory
02GC029,-0.45917439644606195,0.32671686719134074,Negative
02GC030,-0.10776850545594119,0.09580817377276563,Negative
02GC031,-0.3014659285644121,0.3085349974661463,Negative
02GC033,,,N/A
02GC034,,,N/A
02GC035,,,N/A
02GC036,-0.277312255339599,0.22935585958351457,Negative
02GC037,-0.17576735558013046,0.2674797228991006,Negative
02GC038,-1.2110340852628259,0.03214991170367876,Negative
02GD001,0.11767997135054276,0.4278282425775962,Unsatisfactory
02GD003,0.2590053018584919,0.48043331599846306,Unsatisfactory
02GD004,0.10883257671577884,0.275613945334375,Unsatisfactory
02GD005,0.14535790245092106,0.3169139409875259,Unsatisfactory
02GD006,,,N/A
02GD007,,,N/A
02GD008,0.05703454672658492,0.21758554400977625,Unsatisfactory
02GD009,-0.4282879342914865,0.39680631942664835,Negative
02GD010,0.08343714443725903,0.3111350604595561,Unsatisfactory
02GD011,-0.06620463271256494,0.3827324095110095,Negative
02GD012,,,N/A
02GD013,,,N/A
02GD014,0.13605145639493454,0.2792149869925774,Unsatisfactory
02GD015,0.11579023580598458,0.28229280670044044,Unsatisfactory
02GD016,0.08519998172876453,0.46782162662705074,Unsatisfactory
02GD018,0.07993490925340108,0.2775252363712728,Unsatisfactory
02GD019,-0.058078835275982676,0.15936925888627296,Negative
02GD020,,,N/A
02GD021,0.10853605398701993,0.14399085694188096,Unsatisfactory
02GD022,-0.3584911172808889,0.08819990633346642,Negative
02GD023,,,N/A
02GD025,,,N/A
02GD026,0.10932500039018112,0.32910076659742393,Unsatisfactory
02GD027,0.04045951928090297,0.3731661761325794,Unsatisfactory
02GD028,-0.036640954575796636,-0.025580414577501376,Negative
02GE001,,,N/A
02GE002,0.2238194956660824,0.4656948289050231,Unsatisfactory
02GE003,0.24028392554151923,0.49686494332838504,Unsatisfactory
02GE005,-0.27186137507433905,0.011051351376034302,Negative
02GE006,0.2514205980756484,0.5044853950435566,Unsatisfactory
02GE007,-0.1462120511154532,0.09113698576676299,Negative
02GE008,0.017841057527801407,0.19053134350427559,Unsatisfactory
02GE009,0.020243272759268405,-0.04021051260769659,Unsatisfactory
02GG002,0.06346150624316071,0.3494163525481847,Unsatisfactory
02GG003,0.11805538866622445,0.4001619792846305,Unsatisfactory
02GG004,,,N/A
02GG005,0.06038880584867368,0.3226256825956352,Unsatisfactory
02GG006,0.31046040971103805,0.24224412938405704,Unsatisfactory
02GG007,,,N/A
02GG009,0.3360554189444016,0.28362376916604093,Unsatisfactory
02GG013,0.11642521775441927,-0.03177669449864817,Unsatisfactory
02GH001,,,N/A
02GH002,-0.15115770185712418,0.4866676280570458,Negative
02GH003,0.26926555377190187,0.26436257938410257,Unsatisfactory
02GH004,,,N/A
02GH011,-1.5113996566214891,0.08502172033221378,Negative
02GH016,,,N/A
02HA006,0.358652278990799,0.6580696236373664,Unsatisfactory
02HA007,0.28457824242015517,0.575080976061257,Unsatisfactory
02HA014,-0.1276635564466151,-0.17635274151369673,Negative
02HA020,0.33037299349905047,0.6029935739362744,Unsatisfactory
02HA022,,,N/A
02HA023,,,N/A
02HA024,,,N/A
02HA026,,,N/A
02HA027,,,N/A
02HA028,,,N/A
02HA029,,,N/A
02HA030,-0.4916254174809336,-0.23601839999391117,Negative
02HA031,0.09833064722789053,0.24515575503345888,Unsatisfactory
02HA032,0.18298759329763914,0.35310133298819446,Unsatisfactory
02HB001,-0.4460548490113281,0.3065345073937785,Negative
02HB002,,,N/A
02HB004,0.18417101605982056,0.12399295645807473,Unsatisfactory
02HB005,0.4159698422926461,0.5231772441211615,Good
02HB006,,,N/A
02HB007,0.48576223750534075,0.40211990496497574,Good
02HB008,0.1358606271001197,0.5915150568992804,Unsatisfactory
02HB010,,,N/A
02HB011,0.49907744300653956,0.47584310327806933,Good
02HB012,0.2904485619524566,0.2458503032831073,Unsatisfactory
02HB013,-0.11894211210134542,0.4398281793843303,Negative
02HB015,0.5675636113360394,0.5928050096729567,Good
02HB016,,,N/A
02HB018,-0.09198196177810414,0.4342991422268532,Negative
02HB019,,,N/A
02HB020,-1.795042927527033,-0.11334628074967612,Negative
02HB021,-0.025632234651510544,0.32728882349095745,Negative
02HB022,0.5253719098885007,0.5082645251359174,Good
02HB023,0.4967777621228464,0.43434082432708676,Good
02HB024,-1.9508681075327003,-0.0906358799164908,Negative
02HB025,0.2568319809062398,0.6185491107026267,Unsatisfactory
02HB026,,,N/A
02HB027,0.0546626023141491,0.01541861994192717,Unsatisfactory
02HB028,0.24889885810550738,0.2280547335573605,Unsatisfactory
02HB029,0.33932103794752455,0.6846291361547676,Unsatisfactory
02HB030,-1.3344970429094452,0.06631266690255244,Negative
02HB031,-9.456809923332289,-1.2413863633449793,Negative
02HB032,0.24418347316916578,0.4444595620254138,Unsatisfactory
02HB033,0.41482130517735205,0.4521445705990351,Good
02HB034,,,N/A
02HC002,,,N/A
02HC003,0.3537020957178665,0.3987614304755517,Unsatisfactory
02HC004,,,N/A
02HC005,-0.047070905805102425,0.23375519066204176,Negative
02HC006,,,N/A
02HC007,,,N/A
02HC008,,,N/A
02HC009,0.4207022252247148,0.4190586627138312,Good
02HC010,,,N/A
02HC011,,,N/A
02HC012,,,N/A
02HC013,-0.1657752681845841,-0.03998880244944214,Negative
02HC014,,,N/A
02HC015,,,N/A
02HC017,0.0477519819895883,-0.08813409423463181,Unsatisfactory
02HC018,0.2197164959062381,0.315457110833831,Unsatisfactory
02HC019,0.07418199757392285,0.2714738917472983,Unsatisfactory
02HC022,0.10646316333368111,0.19543849674171943,Unsatisfactory
02HC023,0.32851116553968784,0.5089991929564786,Unsatisfactory
02HC024,-0.28377588331348,0.16973040842625542,Negative
02HC025,0.42139725942076256,0.6929482787898402,Good
02HC026,,,N/A
02HC027,-0.1803868599519205,-0.016463895151352492,Negative
02HC028,0.22059906685721742,0.21003180708303082,Unsatisfactory
02HC029,,,N/A
02HC030,0.03833607158789509,0.04354350277410357,Unsatisfactory
02HC031,0.22271153820572387,0.16530492789032714,Unsatisfactory
02HC032,0.4348079824311539,0.39694704795676194,Good
02HC033,-0.00702703184476805,-0.013973697321929324,Negative
02HC034,,,N/A
02HC035,,,N/A
02HC036,,,N/A
02HC037,,,N/A
02HC038,0.20178922458321558,0.3420825458489887,Unsatisfactory
02HC039,,,N/A
02HC040,,,N/A
02HC060,,,N/A
02HC105,,,N/A
02HC106,,,N/A
02HC114,,,N/A
02HD001,,,N/A
02HD002,,,N/A
02HD003,-1.4893853193694686,0.05441578502219002,Negative
02HD004,-1.855873979434926,0.00825484597105064,Negative
02HD006,0.13302377133719878,0.3507555049035852,Unsatisfactory
02HD007,,,N/A
02HD008,0.12419936157348843,0.3357464967873983,Unsatisfactory
02HD009,0.1883217870178624,0.40034392786036965,Unsatisfactory
02HD010,0.05294571950470672,0.5569491226321774,Unsatisfactory
02HD012,0.10373121727418,0.5683953966439611,Unsatisfactory
02HD013,,,N/A
02HD014,,,N/A
02HD018,0.10881127052200013,0.4097593925630072,Unsatisfactory
02HD019,0.2585911058937277,0.49294648649483386,Unsatisfactory
02HD020,-0.6798420320284138,0.3149251541041016,Negative
02HD021,-1.4088295671655309,0.2686796931434283,Negative
02HD022,0.266385762751399,0.3968563801315338,Unsatisfactory
02HD023,-0.2555090371381077,-0.18473083650367172,Negative
02HD024,-0.020295788413316584,0.3970775929227828,Negative
02HE001,,,N/A
02HE002,0.2784788017609785,0.25851102250386326,Unsatisfactory
02HE003,,,N/A
02HE004,0.11361389855933202,0.00435104668662023,Unsatisfactory
02HF002,0.18180406658709547,0.4542862018159005,Unsatisfactory
02HF003,0.5534504164301788,0.7414696086087551,Good
02HF004,,,N/A
02HF005,,,N/A
02HG001,,,N/A
02HG002,-0.3654629995569454,-0.08877954281592904,Negative
02HG003,-0.36352830479101383,-0.2145994642045943,Negative
02HH001,,,N/A
02HH002,,,N/A
02HH003,-3.0607539088050695,-0.3490063639311203,Negative
02HJ001,0.12511354803603725,0.15451725091082835,Unsatisfactory
02HJ002,,,N/A
02HJ003,0.3182635099368639,0.3373935587332608,Unsatisfactory
02HJ005,-0.14765796270891918,0.30065849705078285,Negative
02HJ006,0.09592283454786776,0.1317046088558873,Unsatisfactory
02HJ007,-0.477149910416206,0.3549804312572865,Negative
02HK002,,,N/A
02HK003,0.7672608351768737,0.6859309250880401,Excellent
02HK004,,,N/A
02HK005,0.532678046945285,0.4149650122118804,Good
02HK006,0.7443486883793753,0.7598186309797046,Good
02HK007,-0.25217321024548633,0.43407074467053786,Negative
02HK008,0.26491529156220905,0.5981651216125508,Unsatisfactory
02HK009,-1.4409619405163414,-0.03781724626397032,Negative
02HK010,,,N/A
02HK011,-0.0575584388617123,0.3961188074194517,Negative
02HK012,,,N/A
02HK014,,,N/A
02HK015,-0.14935118849432993,0.35872376025603525,Negative
02HK016,-0.08976648446751057,0.30040503596522783,Negative
02HK017,0.257207277200717,0.442780356169596,Unsatisfactory
02HK802,,,N/A
02HK902,,,N/A
02HL001,0.7693059028246096,0.8394759088992344,Excellent
02HL003,0.646826706803941,0.6304081727619308,Good
02HL004,0.6965704115051623,0.8208321494789427,Good
02HL005,0.6868202888032706,0.8310641810037254,Good
02HL006,,,N/A
02HL007,0.7607384579671056,0.8129710204705225,Excellent
02HL008,0.45509283735019157,0.3675693255765986,Good
02HL101,,,N/A
02HL102,,,N/A
02HL103,,,N/A
02HL104,,,N/A
02HM001,,,N/A
02HM002,-0.013787740853686836,0.45644983510841564,Negative
02HM003,0.6981308108192732,0.7342386301974619,Good
02HM004,0.3673735021821246,0.5144801049234278,Good
02HM005,0.4596483549514667,0.5738469664258194,Good
02HM006,0.37169016015268086,0.35364083171689,Good
02HM007,0.46859717344125384,0.6886524930333799,Good
02HM009,-6.97512113411046,-1.2383436837804083,Negative
02HM010,0.696175766810814,0.726165491660687,Good
02HM011,-0.2928418078491901,-0.2887563225141865,Negative
02MA001,,,N/A
02MA002,,,N/A
03115973,,,N/A
04014500,,,N/A
04015330,,,N/A
04015500,,,N/A
04016000,,,N/A
04016500,,,N/A
04018750,,,N/A
04021520,0.535208978618027,0.5494269635923121,Good
04024000,0.5237260924637201,0.6570763574741649,Good
04024098,,,N/A
04024430,0.25858054785680196,0.5608247599974654,Unsatisfactory
04025500,-0.05425445151424779,0.3631994801142777,Negative
04027000,0.48068829235841626,0.6983196193718887,Good
04027500,-0.2189926730656122,0.40366127625024717,Negative
04029990,,,N/A
04031000,0.399266724088862,0.34847478271924115,Good
04031500,,,N/A
04032000,-0.20656062817568177,0.3914796897002609,Negative
04033000,0.5976600336274797,0.7943453595489115,Good
04034500,,,N/A
04035500,,,N/A
04036000,0.13691553910858156,0.07109214794132823,Unsatisfactory
04037500,-0.11994639883294322,-0.10317114150779494,Negative
04039500,,,N/A
04040000,0.5030347524464884,0.5256870331485219,Good
04040500,0.5223532809403277,0.742572579961847,Good
04041500,0.5569569372311451,0.7791874361189461,Good
04043050,0.24811425280427213,0.3557686194463563,Unsatisfactory
04043140,,,N/A
04043150,0.2989794309362529,0.6173486610882082,Unsatisfactory
04043238,-7.681105127595377,-1.313910189675711,Negative
04043244,-0.2104945728156642,0.470607994399169,Negative
04043275,0.303184712605152,0.6475521931444982,Unsatisfactory
04044400,,,N/A
04044724,0.1365202521271215,0.5131867093488609,Unsatisfactory
04045500,0.5280178012579012,0.7496558605937803,Good
04046000,0.40981210303517956,0.712135594498187,Good
04056500,0.6331410660225216,0.8057833296969632,Good
04057000,,,N/A
04057510,0.5335332780044679,0.7675982496776275,Good
04057800,0.69860539918011,0.8384437132933671,Good
04058100,0.48235908689605456,0.7034164723076737,Good
04058200,0.07598932971832217,0.11268718454073434,Unsatisfactory
04058500,,,N/A
04059000,0.467335434318774,0.6150551521894239,Good
04059500,0.5318874421568043,0.7086869224140862,Good
04060500,0.3002510021592958,0.6056046417110297,Unsatisfactory
04060993,0.3723890780227841,0.6352758896215163,Good
04061000,,,N/A
04061500,,,N/A
04062000,-1.6700811515941187,-0.38654855250044395,Negative
04062011,-0.3663562649344383,0.28263170745428856,Negative
04062200,,,N/A
04062500,0.25345589976011995,0.6198833937575502,Unsatisfactory
04063000,0.44061265505294556,0.7264842330693337,Good
04063500,0.16817816251933937,0.5510911253471295,Unsatisfactory
04063700,0.03675158387288058,0.09940204670940667,Unsatisfactory
04064500,0.12748342628403853,0.23391770917789145,Unsatisfactory
04065106,0.6012464767618353,0.7688618113784749,Good
04065300,,,N/A
04065500,,,N/A
04065722,0.6642358954831927,0.7882677302457914,Good
04066003,0.6552492916126961,0.765312181242449,Good
04066030,0.6391083545479138,0.76466567583983,Good
04066500,0.23521206418197205,0.6400291230657534,Unsatisfactory
04066800,0.627779563977263,0.7617697747749801,Good
04067000,,,N/A
04067500,0.648798219672871,0.7384744074647174,Good
04067958,0.08494265397484457,0.258607332972861,Unsatisfactory
04069416,-0.0037062304974249116,0.21302308127591163,Negative
04069500,0.16624893728067547,0.28210058058138665,Unsatisfactory
04071000,0.3541142337794423,0.6535611263656407,Unsatisfactory
04071765,0.5148245245344489,0.7439817550485714,Good
04071858,,,N/A
04072150,-0.21917220789297698,0.3660395324009351,Negative
04072845,,,N/A
04073462,,,N/A
04073473,,,N/A
04073500,0.5433287143948892,0.7381566082812718,Good
04073970,,,N/A
04074538,,,N/A
04074548,,,N/A
04074950,0.5756602758090158,0.7840203335186219,Good
04077400,,,N/A
