basin_id,NSE,KGE,Performance
02EA021,0.4848269045938417,0.5191215142191328,Good
02EB002,,,N/A
02EB003,,,N/A
02EB004,0.43106562187026054,0.6816065085925411,Good
02EB005,,,N/A
02EB006,,,N/A
02EB007,,,N/A
02EB008,0.1734483371284612,0.32771800161977704,Unsatisfactory
02EB009,,,N/A
02EB010,,,N/A
02EB011,-1.2908562073777419,-1.140230700553865,Negative
02EB012,-3.4311764718707636,-0.5059648522767912,Negative
02EB013,0.2610301107019395,0.6541121179343714,Unsatisfactory
02EB014,0.3057037396966116,0.6723767255374307,Unsatisfactory
02EB103,,,N/A
02EB104,,,N/A
02EB105,,,N/A
02EC001,,,N/A
02EC002,0.18091515992726814,0.28246498324324043,Unsatisfactory
02EC003,,,N/A
02EC004,,,N/A
02EC006,,,N/A
02EC007,,,N/A
02EC008,-0.1697574983563228,0.2094397578618622,Negative
02EC009,-0.06254978798126554,0.40659252816882485,Negative
02EC010,0.12698877343830928,0.17260644429256877,Unsatisfactory
02EC011,0.0841327569581033,0.4481118496861123,Unsatisfactory
02EC012,,,N/A
02EC014,-1.2174835524996,0.03265934334232412,Negative
02EC018,0.09961896109060053,0.502537581910373,Unsatisfactory
02EC019,0.0819887699033498,0.09336107140387362,Unsatisfactory
02EC020,,,N/A
02EC021,-2.15571078098164,-0.01742484437917602,Negative
02EC022,-0.1644292618753722,0.04123164795202605,Negative
02EC101,,,N/A
02EC103,,,N/A
02EC918,,,N/A
02ED001,,,N/A
02ED003,0.3622150701674781,0.6565956464258236,Good
02ED004,,,N/A
02ED005,,,N/A
02ED007,-0.3978324489731815,0.36947668082678653,Negative
02ED009,,,N/A
02ED010,,,N/A
02ED011,,,N/A
02ED013,0.3152852606269734,0.49148577404965266,Unsatisfactory
02ED014,-0.29913072422415055,0.40097116630881446,Negative
02ED015,0.32045862562159233,0.5111140007108208,Unsatisfactory
02ED016,,,N/A
02ED017,-0.29412662651348653,0.42078015644899547,Negative
02ED018,,,N/A
02ED019,,,N/A
02ED024,0.3470681133070228,0.4853146037918704,Unsatisfactory
02ED025,,,N/A
02ED026,0.31537775352739306,0.6267126197695339,Unsatisfactory
02ED027,0.3522187166829053,0.6766088546527896,Unsatisfactory
02ED028,,,N/A
02ED029,0.3103934024257772,0.5756947361371492,Unsatisfactory
02ED030,-1.013061180472529,0.22921408419698996,Negative
02ED031,-0.023993016357201302,0.01620064794216103,Negative
02ED032,-0.12629742572682057,0.4791108621876027,Negative
02ED100,-0.12113571107531085,0.4221081911762492,Negative
02ED101,0.3394571388481735,0.6304295846551031,Unsatisfactory
02ED102,-0.06923763618905143,0.5219078487308726,Negative
02FA001,0.003864022441474546,0.5263643747155189,Unsatisfactory
02FA002,0.3455769970655892,0.46923657416527664,Unsatisfactory
02FA004,-0.4148191276842699,0.3884761830846972,Negative
02FB001,,,N/A
02FB003,,,N/A
02FB004,,,N/A
02FB005,,,N/A
02FB006,,,N/A
02FB007,0.08882999499853206,0.5735376645454934,Unsatisfactory
02FB008,,,N/A
02FB009,0.007635160146762132,0.5539444982595729,Unsatisfactory
02FB010,0.028803808355582605,0.5598610166586597,Unsatisfactory
02FB012,-0.007796554927177901,0.5239188724448691,Negative
02FB013,0.36388836000628066,0.6952088680232431,Good
02FB014,-0.8616817896989748,0.23201931277264343,Negative
02FC001,0.21103415951638127,0.6245989203016633,Unsatisfactory
02FC002,0.039065243722490206,0.5370976836477668,Unsatisfactory
02FC004,,,N/A
02FC005,,,N/A
02FC009,,,N/A
02FC011,-0.21417560203239616,0.3928583583790012,Negative
02FC012,-0.0409582203797314,-0.029719475571687193,Negative
02FC013,,,N/A
02FC014,,,N/A
02FC015,0.02430612813788957,0.5372042525189216,Unsatisfactory
02FC016,-0.10211119233633004,0.12124873622018761,Negative
02FC017,-0.39496263362477,0.20229993875848007,Negative
02FC018,,,N/A
02FC019,,,N/A
02FC020,0.15383995248190907,0.5536343573550202,Unsatisfactory
02FC021,-1.3860902026826638,0.09007101354935676,Negative
02FD001,-0.24015409645604846,0.35083929290657145,Negative
02FD002,-0.905705201908986,0.21600708089993026,Negative
